E (keV)	chYiel
0.000000	-nan
347.500000	51.448397
347.750000	51.446317
348.000000	51.444241
348.250000	51.442167
348.500000	51.440097
348.750000	51.438030
349.000000	51.435966
349.250000	51.433905
349.500000	51.431847
349.750000	51.429792
350.000000	51.427740
350.250000	51.425691
350.500000	51.423646
350.750000	51.421603
351.000000	51.419564
351.250000	51.417527
351.500000	51.415494
351.750000	51.413464
352.000000	51.411436
352.250000	51.409412
352.500000	51.407391
352.750000	51.405373
353.000000	51.403357
353.250000	51.401345
353.500000	51.399336
353.750000	51.397330
354.000000	51.395326
354.250000	51.393326
354.500000	51.391329
354.750000	51.389335
355.000000	51.387343
355.250000	51.385355
355.500000	51.383370
355.750000	51.381387
356.000000	51.379408
356.250000	51.377431
356.500000	51.375458
356.750000	51.373487
357.000000	51.371520
357.250000	51.369555
357.500000	51.367593
357.750000	51.365634
358.000000	51.363678
358.250000	51.361725
358.500000	51.359775
358.750000	51.357828
359.000000	51.355883
359.250000	51.353942
359.500000	51.352003
359.750000	51.350067
360.000000	51.348134
360.250000	51.346204
360.500000	51.344277
360.750000	51.342353
361.000000	51.340432
361.250000	51.338513
361.500000	51.336597
361.750000	51.334684
362.000000	51.332774
362.250000	51.330867
362.500000	51.328963
362.750000	51.327061
363.000000	51.325162
363.250000	51.323266
363.500000	51.321373
363.750000	51.319483
364.000000	51.317595
364.250000	51.315711
364.500000	51.313829
364.750000	51.311949
365.000000	51.310073
365.250000	51.308199
365.500000	51.306328
365.750000	51.304460
366.000000	51.302595
366.250000	51.300732
366.500000	51.298873
366.750000	51.297015
367.000000	51.295161
367.250000	51.293309
367.500000	51.291460
367.750000	51.289614
368.000000	51.287771
368.250000	51.285930
368.500000	51.284092
368.750000	51.282257
369.000000	51.280424
369.250000	51.278594
369.500000	51.276767
369.750000	51.274942
370.000000	51.273120
370.250000	51.271301
370.500000	51.269485
370.750000	51.267671
371.000000	51.265860
371.250000	51.264051
371.500000	51.262245
371.750000	51.260442
372.000000	51.258641
372.250000	51.256843
372.500000	51.255048
372.750000	51.253255
373.000000	51.251465
373.250000	51.249678
373.500000	51.247893
373.750000	51.246111
374.000000	51.244331
374.250000	51.242554
374.500000	51.240780
374.750000	51.239008
375.000000	51.237239
375.250000	51.235472
375.500000	51.233708
375.750000	51.231946
376.000000	51.230188
376.250000	51.228431
376.500000	51.226677
376.750000	51.224926
377.000000	51.223178
377.250000	51.221431
377.500000	51.219688
377.750000	51.217947
378.000000	51.216208
378.250000	51.214472
378.500000	51.212739
378.750000	51.211008
379.000000	51.209280
379.250000	51.207554
379.500000	51.205830
379.750000	51.204109
380.000000	51.202391
380.250000	51.200675
380.500000	51.198962
380.750000	51.197251
381.000000	51.195543
381.250000	51.193837
381.500000	51.192133
381.750000	51.190432
382.000000	51.188734
382.250000	51.187038
382.500000	51.185344
382.750000	51.183653
383.000000	51.181964
383.250000	51.180278
383.500000	51.178594
383.750000	51.176913
384.000000	51.175234
384.250000	51.173557
384.500000	51.171883
384.750000	51.170212
385.000000	51.168542
385.250000	51.166876
385.500000	51.165211
385.750000	51.163549
386.000000	51.161890
386.250000	51.160232
386.500000	51.158577
386.750000	51.156925
387.000000	51.155275
387.250000	51.153627
387.500000	51.151982
387.750000	51.150339
388.000000	51.148698
388.250000	51.147060
388.500000	51.145424
388.750000	51.143791
389.000000	51.142160
389.250000	51.140531
389.500000	51.138904
389.750000	51.137280
390.000000	51.135658
390.250000	51.134039
390.500000	51.132422
390.750000	51.130807
391.000000	51.129194
391.250000	51.127584
391.500000	51.125976
391.750000	51.124370
392.000000	51.122767
392.250000	51.121166
392.500000	51.119567
392.750000	51.117971
393.000000	51.116377
393.250000	51.114785
393.500000	51.113195
393.750000	51.111608
394.000000	51.110023
394.250000	51.108440
394.500000	51.106860
394.750000	51.105281
395.000000	51.103705
395.250000	51.102131
395.500000	51.100560
395.750000	51.098991
396.000000	51.097424
396.250000	51.095859
396.500000	51.094296
396.750000	51.092736
397.000000	51.091178
397.250000	51.089622
397.500000	51.088068
397.750000	51.086516
398.000000	51.084967
398.250000	51.083420
398.500000	51.081875
398.750000	51.080332
399.000000	51.078792
399.250000	51.077253
399.500000	51.075717
399.750000	51.074183
400.000000	51.072651
400.250000	51.071122
400.500000	51.069594
400.750000	51.068069
401.000000	51.066546
401.250000	51.065025
401.500000	51.063506
401.750000	51.061989
402.000000	51.060475
402.250000	51.058962
402.500000	51.057452
402.750000	51.055944
403.000000	51.054438
403.250000	51.052934
403.500000	51.051432
403.750000	51.049932
404.000000	51.048435
404.250000	51.046939
404.500000	51.045446
404.750000	51.043955
405.000000	51.042466
405.250000	51.040979
405.500000	51.039494
405.750000	51.038011
406.000000	51.036530
406.250000	51.035051
406.500000	51.033575
406.750000	51.032100
407.000000	51.030628
407.250000	51.029157
407.500000	51.027689
407.750000	51.026223
408.000000	51.024759
408.250000	51.023296
408.500000	51.021836
408.750000	51.020378
409.000000	51.018922
409.250000	51.017468
409.500000	51.016016
409.750000	51.014566
410.000000	51.013118
410.250000	51.011672
410.500000	51.010229
410.750000	51.008787
411.000000	51.007347
411.250000	51.005909
411.500000	51.004473
411.750000	51.003040
412.000000	51.001608
412.250000	51.000178
412.500000	50.998750
412.750000	50.997324
413.000000	50.995900
413.250000	50.994478
413.500000	50.993059
413.750000	50.991641
414.000000	50.990225
414.250000	50.988811
414.500000	50.987399
414.750000	50.985989
415.000000	50.984581
415.250000	50.983174
415.500000	50.981770
415.750000	50.980368
416.000000	50.978968
416.250000	50.977569
416.500000	50.976173
416.750000	50.974778
417.000000	50.973386
417.250000	50.971995
417.500000	50.970607
417.750000	50.969220
418.000000	50.967835
418.250000	50.966452
418.500000	50.965071
418.750000	50.963692
419.000000	50.962315
419.250000	50.960939
419.500000	50.959566
419.750000	50.958194
420.000000	50.956825
420.250000	50.955457
420.500000	50.954091
420.750000	50.952727
421.000000	50.951365
421.250000	50.950005
421.500000	50.948646
421.750000	50.947290
422.000000	50.945935
422.250000	50.944582
422.500000	50.943231
422.750000	50.941882
423.000000	50.940535
423.250000	50.939190
423.500000	50.937846
423.750000	50.936504
424.000000	50.935165
424.250000	50.933827
424.500000	50.932490
424.750000	50.931156
425.000000	50.929824
425.250000	50.928493
425.500000	50.927164
425.750000	50.925837
426.000000	50.924512
426.250000	50.923188
426.500000	50.921867
426.750000	50.920547
427.000000	50.919229
427.250000	50.917913
427.500000	50.916598
427.750000	50.915286
428.000000	50.913975
428.250000	50.912666
428.500000	50.911358
428.750000	50.910053
429.000000	50.908749
429.250000	50.907447
429.500000	50.906147
429.750000	50.904849
430.000000	50.903552
430.250000	50.902257
430.500000	50.900964
430.750000	50.899673
431.000000	50.898383
431.250000	50.897095
431.500000	50.895809
431.750000	50.894525
432.000000	50.893242
432.250000	50.891961
432.500000	50.890682
432.750000	50.889404
433.000000	50.888129
433.250000	50.886855
433.500000	50.885582
433.750000	50.884312
434.000000	50.883043
434.250000	50.881776
434.500000	50.880510
434.750000	50.879247
435.000000	50.877985
435.250000	50.876724
435.500000	50.875466
435.750000	50.874209
436.000000	50.872954
436.250000	50.871700
436.500000	50.870448
436.750000	50.869198
437.000000	50.867950
437.250000	50.866703
437.500000	50.865458
437.750000	50.864214
438.000000	50.862973
438.250000	50.861733
438.500000	50.860494
438.750000	50.859257
439.000000	50.858022
439.250000	50.856789
439.500000	50.855557
439.750000	50.854327
440.000000	50.853098
440.250000	50.851871
440.500000	50.850646
440.750000	50.849423
441.000000	50.848201
441.250000	50.846980
441.500000	50.845762
441.750000	50.844544
442.000000	50.843329
442.250000	50.842115
442.500000	50.840903
442.750000	50.839692
443.000000	50.838483
443.250000	50.837276
443.500000	50.836070
443.750000	50.834866
444.000000	50.833664
444.250000	50.832463
444.500000	50.831263
444.750000	50.830066
445.000000	50.828869
445.250000	50.827675
445.500000	50.826482
445.750000	50.825290
446.000000	50.824101
446.250000	50.822912
446.500000	50.821726
446.750000	50.820540
447.000000	50.819357
447.250000	50.818175
447.500000	50.816995
447.750000	50.815816
448.000000	50.814638
448.250000	50.813463
448.500000	50.812289
448.750000	50.811116
449.000000	50.809945
449.250000	50.808775
449.500000	50.807607
449.750000	50.806441
450.000000	50.805276
450.250000	50.804113
450.500000	50.802951
450.750000	50.801790
451.000000	50.800632
451.250000	50.799474
451.500000	50.798319
451.750000	50.797165
452.000000	50.796012
452.250000	50.794861
452.500000	50.793711
452.750000	50.792563
453.000000	50.791416
453.250000	50.790271
453.500000	50.789127
453.750000	50.787985
454.000000	50.786845
454.250000	50.785705
454.500000	50.784568
454.750000	50.783432
455.000000	50.782297
455.250000	50.781164
455.500000	50.780032
455.750000	50.778902
456.000000	50.777773
456.250000	50.776646
456.500000	50.775520
456.750000	50.774396
457.000000	50.773273
457.250000	50.772151
457.500000	50.771031
457.750000	50.769913
458.000000	50.768796
458.250000	50.767680
458.500000	50.766566
458.750000	50.765453
459.000000	50.764342
459.250000	50.763232
459.500000	50.762124
459.750000	50.761017
460.000000	50.759912
460.250000	50.758808
460.500000	50.757705
460.750000	50.756604
461.000000	50.755504
461.250000	50.754406
461.500000	50.753309
461.750000	50.752213
462.000000	50.751119
462.250000	50.750027
462.500000	50.748936
462.750000	50.747846
463.000000	50.746757
463.250000	50.745670
463.500000	50.744585
463.750000	50.743500
464.000000	50.742418
464.250000	50.741336
464.500000	50.740256
464.750000	50.739178
465.000000	50.738100
465.250000	50.737025
465.500000	50.735950
465.750000	50.734877
466.000000	50.733805
466.250000	50.732735
466.500000	50.731666
466.750000	50.730599
467.000000	50.729532
467.250000	50.728468
467.500000	50.727404
467.750000	50.726342
468.000000	50.725281
468.250000	50.724222
468.500000	50.723164
468.750000	50.722107
469.000000	50.721052
469.250000	50.719998
469.500000	50.718946
469.750000	50.717894
470.000000	50.716844
470.250000	50.715796
470.500000	50.714749
470.750000	50.713703
471.000000	50.712658
471.250000	50.711615
471.500000	50.710573
471.750000	50.709533
472.000000	50.708493
472.250000	50.707455
472.500000	50.706419
472.750000	50.705384
473.000000	50.704350
473.250000	50.703317
473.500000	50.702286
473.750000	50.701256
474.000000	50.700227
474.250000	50.699200
474.500000	50.698174
474.750000	50.697149
475.000000	50.696125
475.250000	50.695103
475.500000	50.694082
475.750000	50.693063
476.000000	50.692044
476.250000	50.691027
476.500000	50.690012
476.750000	50.688997
477.000000	50.687984
477.250000	50.686972
477.500000	50.685962
477.750000	50.684952
478.000000	50.683944
478.250000	50.682937
478.500000	50.681932
478.750000	50.680928
479.000000	50.679925
479.250000	50.678923
479.500000	50.677923
479.750000	50.676923
480.000000	50.675926
480.250000	50.674929
480.500000	50.673933
480.750000	50.672939
481.000000	50.671946
481.250000	50.670955
481.500000	50.669964
481.750000	50.668975
482.000000	50.667987
482.250000	50.667001
482.500000	50.666015
482.750000	50.665031
483.000000	50.664048
483.250000	50.663066
483.500000	50.662086
483.750000	50.661106
484.000000	50.660128
484.250000	50.659151
484.500000	50.658176
484.750000	50.657201
485.000000	50.656228
485.250000	50.655256
485.500000	50.654286
485.750000	50.653316
486.000000	50.652348
486.250000	50.651381
486.500000	50.650415
486.750000	50.649450
487.000000	50.648486
487.250000	50.647524
487.500000	50.646563
487.750000	50.645603
488.000000	50.644644
488.250000	50.643687
488.500000	50.642730
488.750000	50.641775
489.000000	50.640821
489.250000	50.639869
489.500000	50.638917
489.750000	50.637966
490.000000	50.637017
490.250000	50.636069
490.500000	50.635122
490.750000	50.634177
491.000000	50.633232
491.250000	50.632289
491.500000	50.631346
491.750000	50.630405
492.000000	50.629465
492.250000	50.628527
492.500000	50.627589
492.750000	50.626653
493.000000	50.625717
493.250000	50.624783
493.500000	50.623850
493.750000	50.622919
494.000000	50.621988
494.250000	50.621058
494.500000	50.620130
494.750000	50.619203
495.000000	50.618277
495.250000	50.617352
495.500000	50.616428
495.750000	50.615505
496.000000	50.614584
496.250000	50.613663
496.500000	50.612744
496.750000	50.611826
497.000000	50.610909
497.250000	50.609993
497.500000	50.609078
497.750000	50.608165
498.000000	50.607252
498.250000	50.606341
498.500000	50.605430
498.750000	50.604521
499.000000	50.603613
499.250000	50.602706
499.500000	50.601800
499.750000	50.600896
500.000000	50.599992
500.250000	50.599089
500.500000	50.598188
500.750000	50.597288
501.000000	50.596388
501.250000	50.595490
501.500000	50.594593
501.750000	50.593697
502.000000	50.592802
502.250000	50.591908
502.500000	50.591016
502.750000	50.590124
503.000000	50.589234
503.250000	50.588344
503.500000	50.587456
503.750000	50.586568
504.000000	50.585682
504.250000	50.584797
504.500000	50.583913
504.750000	50.583030
505.000000	50.582148
505.250000	50.581267
505.500000	50.580387
505.750000	50.579509
506.000000	50.578631
506.250000	50.577754
506.500000	50.576879
506.750000	50.576004
507.000000	50.575131
507.250000	50.574258
507.500000	50.573387
507.750000	50.572517
508.000000	50.571648
508.250000	50.570779
508.500000	50.569912
508.750000	50.569046
509.000000	50.568181
509.250000	50.567317
509.500000	50.566454
509.750000	50.565592
510.000000	50.564731
510.250000	50.563871
510.500000	50.563013
510.750000	50.562155
511.000000	50.561298
511.250000	50.560442
511.500000	50.559588
511.750000	50.558734
512.000000	50.557881
512.250000	50.557030
512.500000	50.556179
512.750000	50.555329
513.000000	50.554481
513.250000	50.553633
513.500000	50.552787
513.750000	50.551941
514.000000	50.551096
514.250000	50.550253
514.500000	50.549410
514.750000	50.548569
515.000000	50.547728
515.250000	50.546889
515.500000	50.546050
515.750000	50.545213
516.000000	50.544376
516.250000	50.543541
516.500000	50.542706
516.750000	50.541873
517.000000	50.541040
517.250000	50.540209
517.500000	50.539378
517.750000	50.538548
518.000000	50.537720
518.250000	50.536892
518.500000	50.536065
518.750000	50.535240
519.000000	50.534415
519.250000	50.533591
519.500000	50.532769
519.750000	50.531947
520.000000	50.531126
520.250000	50.530306
520.500000	50.529487
520.750000	50.528670
521.000000	50.527853
521.250000	50.527037
521.500000	50.526222
521.750000	50.525408
522.000000	50.524595
522.250000	50.523783
522.500000	50.522971
522.750000	50.522161
523.000000	50.521352
523.250000	50.520544
523.500000	50.519736
523.750000	50.518930
524.000000	50.518125
524.250000	50.517320
524.500000	50.516517
524.750000	50.515714
525.000000	50.514912
525.250000	50.514112
525.500000	50.513312
525.750000	50.512513
526.000000	50.511715
526.250000	50.510918
526.500000	50.510122
526.750000	50.509327
527.000000	50.508533
527.250000	50.507739
527.500000	50.506947
527.750000	50.506156
528.000000	50.505365
528.250000	50.504576
528.500000	50.503787
528.750000	50.502999
529.000000	50.502213
529.250000	50.501427
529.500000	50.500642
529.750000	50.499858
530.000000	50.499075
530.250000	50.498293
530.500000	50.497511
530.750000	50.496731
531.000000	50.495951
531.250000	50.495173
531.500000	50.494395
531.750000	50.493618
532.000000	50.492842
532.250000	50.492068
532.500000	50.491293
532.750000	50.490520
533.000000	50.489748
533.250000	50.488977
533.500000	50.488206
533.750000	50.487437
534.000000	50.486668
534.250000	50.485900
534.500000	50.485133
534.750000	50.484367
535.000000	50.483602
535.250000	50.482838
535.500000	50.482074
535.750000	50.481312
536.000000	50.480550
536.250000	50.479789
536.500000	50.479030
536.750000	50.478271
537.000000	50.477513
537.250000	50.476755
537.500000	50.475999
537.750000	50.475243
538.000000	50.474489
538.250000	50.473735
538.500000	50.472982
538.750000	50.472230
539.000000	50.471479
539.250000	50.470729
539.500000	50.469979
539.750000	50.469231
540.000000	50.468483
540.250000	50.467736
540.500000	50.466990
540.750000	50.466245
